,SPD,BÜNDNIS 90/DIE GRÜNEN,FDP,CDU/CSU,DIE LINKE,AfD,Fraktionslos
180,-0.3173,-1.1569999999999996,-1.2992999999999997,2.4181,0.0,-1.0746,1.159
181,1.9492,-0.7041,2.0980000000000008,-2.4559,-0.2350000000000001,-4.055200000000001,-0.06079999999999991
182,-0.32160000000000016,2.1194,-2.8997,-1.5305000000000002,0.016,-1.2976,-0.3332
183,0.8941999999999997,-3.322,0.8667999999999998,2.6682,0.0,-0.5881000000000001,-5.313300000000003
184,6.5601,3.6676,1.2275999999999996,-1.2836000000000003,0.0121,-1.6225,1.1806000000000003
185,-1.1673,-0.371199999999999,-5.647600000000002,0.9449000000000004,-9.548100000000003,-1.0333999999999997,0.1783
186,3.356199999999999,-4.238900000000001,-5.063700000000005,0.4322,-7.576700000000003,-4.437,-1.1692
187,0.026000000000000016,1.2572,-0.4977000000000001,0.12869999999999993,-1.5339999999999996,-8.195600000000006,-1.4904999999999995
188,1.3981,-1.4791999999999996,-6.3263000000000105,0.6867999999999999,-0.7971999999999999,-1.1353000000000002,-0.1750999999999998
189,0.6160000000000001,-10.052200000000015,-1.2901,-5.0457,0.4809,-7.614100000000003,-3.1289
190,0.0979,2.0373,-0.4878999999999996,-0.9232,-0.1989000000000002,-0.5065,2.297
191,0.9528,1.6200000000000003,-3.361,-2.3322,3.2401000000000004,-3.4268,-3.0011999999999994
192,0.0,2.7135,3.3197,-4.287800000000007,-0.0561,-1.6532000000000002,-1.4556
193,-0.6837,1.1085,-1.1559,-3.2196999999999987,0.6584,-5.8460000000000045,0.6477000000000003
194,-1.3211,1.9289,2.1263,0.1668,-2.1774,-5.480000000000004,-0.6556000000000002
195,-1.1407999999999998,-2.8138,1.2877000000000005,1.2466000000000002,-2.3811999999999998,-1.3036,-0.07119999999999993
196,-6.0287000000000015,1.5382,-1.8244,-0.19050000000000009,-3.2709,-2.1327,-3.0601
197,-1.5947999999999996,-0.8655999999999999,4.642199999999995,1.3267000000000002,-1.1175000000000002,0.7698,-0.2528000000000001
198,3.8362,-0.5565999999999998,-7.421900000000041,2.5844,-1.2157999999999998,2.1456,0.2269999999999999
199,1.3470000000000002,-2.5635,-2.7718,2.7512,-4.1274000000000015,-1.9925000000000004,-2.9408
200,-0.20390000000000008,-2.883900000000001,2.7441,4.584599999999998,-1.6671999999999998,-1.8661,-0.3706
201,4.7862,3.8140000000000014,2.523,1.6542000000000003,-0.6220999999999999,-1.55,0.4206
202,-4.139500000000003,-0.08639999999999996,0.0798000000000002,-6.852200000000009,-0.8483000000000002,-1.2878999999999998,0.4363
